Elde 	<i>sb</i>. an age (of the world), age, time of a man's life,maturity, full age, old age, length of time, PP, S, S2, S3, G;<b>eelde</b>, W; <b>ealde</b>, S; <b>helde</b>, S; <b>ulde</b>, MD; <b>eld</b>, MD, S2; <b>held</b>,S2; <b>eild</b>, S2.--AS. <i>eldu, yldu</i>. See <b>Old</b>.
Elde 	<i>v</i>. to grow old, H; <b>elded</b>, <i>pp</i>., S2; <b>eldid</b>,H.--AS. <i>ealdian</i>.
Elder 	<i>comp</i>. older, S, C2; see <b>Old</b>.
Elderne 	<i>sb. pl</i>. ancestors, S2; see <b>Alder</b>.
Eldryn 	<i>adj</i>. old, H. <i>Comb</i>.: <b>eldryn-*man</b>, old man, elder, H.
Ele 	<i>sb</i>. oil, MD, S; <b>eoli</b>, S; <b>eolie</b>, S.  <i>Comb</i>.: <b>ele-sæw</b>,oil, S.--AS. <i>ele</i>; Late Lat. <i>olium</i> (cp. It. <i>olio</i>); Lat. <i>oleum</i>;Gr.  [Greek: elaion], from [Greek: elaia], an olive-tree; cp. OHG.<i>oli</i> (Tatian).
Eleccioun 	<i>sb</i>. election, choice, S2,--OF.  <i>election</i>;Lat. <i>electionem</i>.
Ele-lendisch 	<i>adj</i>. foreign; <b>elelendis</b>, MD.--AS. <i>ele-lendisc</i>,of a foreign land.
Elendisch 	<i>adj</i>. foreign; <b>helendis</b>, MD.--From AS. <i>ellende</i>(Voc.).
Elenge 	<i>adj</i>. protracted, tedious, wearisome, dreary, lonely; also(by confusion with AS. <i>ellende</i>) strange, foreign, PP, HD; <b>elynge</b>,PP; <b>elyng</b>, PP; <b>alenge</b>, NED, HD; <b>alange</b>, NED, Prompt.--AS,<i>ǽ-lenge</i>, lengthy, tedious; ǽ, ever + <i>lenge</i>, long, from <i>lang</i>.
Elengelich 	<i>adv</i>. sadly, PP; <b>elyngliche</b>, PP.
Elf 	<i>sb</i>. elf, genius, <i>nympha</i>, <i>incubus</i>, MD, C3, Sh.; <b>alfe</b>,MD.--AS. <i>ælf</i>. Cf. <b>Aulf</b>.
Elf-lock 	<i>sb</i>. hair matted together as if by the elves, Sh.
Elf-queen 	<i>sb</i>. fairy-queen, C2.
Eliche 	<i>adv</i>. alike, S3; see <b>Iliche</b>.
Elixir 	<i>sb</i>. elixir, C3, SkD.--OF. <i>elixir</i> (Cotg.), Sp. <i>elixir</i>;Arab, <i>el iksír</i>, the philosopher's stone; Gr. [Greek: xaeron], dry.
Elldernemannes 	,<i>sb. gen</i>. alderman's, chief officer's, S; see<b>Aldermon</b>.
Elleft 	<i>ord</i>. eleventh, S2.--AS. <i>endleofta</i>.
Ellerne 	<i>sb</i>. elder-tree, <i>sambucus</i>, S2, PP; <b>ellaern</b>, Voc.;<b>ellarne</b>, Voc.; <b>eller</b>, PP; <b>eldir</b>, PP.--AS. <i>ellarn</i>.
Elles 	<i>adv</i>. otherwise, else, S, S2, C2; <b>ellis</b>, S3,W.--AS. <i>elles</i>; cp. OHG. <i>alles</i>, otherwise (Otfrid): Goth, <i>aljis</i>.
Elles-hware 	<i>adv</i>. elsewhere, S; <b>elles-wher</b>, S,C3.--AS. <i>elles-hwǽr</i>.
Elles-hwider 	<i>adv</i>. else-whither, S.
Elmesse 	<i>sb</i>. alms, MD, NED; see <b>Almesse</b>.
Elmes-ȝeorn 	<i>adj</i>. charitable, S.
Eluish 	<i>adj</i>. elvish, foolish, C2, C3. See <b>Elf</b>.
Eluish-marked 	<i>pp</i>. disfigured by the elves, Sh.
Elynge 	; see <b>Elenge</b>.
Embassade 	<i>sb</i>. embassy, S3; see <b>Ambassade</b>.
Embassadour 	<i>sb</i>. ambassador, C3.
Embassadrie 	<i>sb</i>. ambassadorship, S2, C3.
Embatel 	<i>sb</i>. battlement, S3 (19 a. 581).
Embattail 	<i>v</i>. to array for battle, Sh.
Embrave 	<i>v</i>. to adorn, S3.
Em-cristen 	<i>sb</i>. fellow-christian, S, S2. See <b>Euen</b>.
Eme 	; see <b>Eem</b>.
Emeraude 	<i>sb</i>. emerald, C2, CM.--OF. <i>emeraude, esmeraude(esmeralde)</i>; Lat. <i>smaragdum</i> (acc.); Gr. [Greek: smaragdos].
EmeteEmote 	, <i>sb</i>. ant; see <b>Amete</b>.
Em-forth 	<i>prep</i>, according to, PP. See <b>Euen</b>.
Empaled 	<i>pp</i>. enclosed, S3.
Emperere 	<i>sb</i>. emperor, MD.--OF. <i>emperere (empereres)</i>;Lat. <i>imperator</i>.
Emperice 	<i>sb</i>. empress, S, CM; <b>emperesse</b>, PP.--AF. <i>emperice</i>;Lat. <i>imperatricem</i>.
Emperour 	<i>sb</i>. emperor, PP, S2 (12. 212), C2, C3--AF. <i>emperur</i>,OF. <i>emperëor, emperedor</i>; Lat. <i>imperatorem</i>.
Empoisoner 	<i>sb</i>. poisoner, C3. See <b>Enpoisonen</b>.
Empoisoning 	<i>sb</i>. poisoning, C3.
Emportured 	<i>pp</i>. pourtrayed, S3.
Emprise 	,<i>sb</i>. undertaking, S2, C2, C3; <b>enprise</b>,MD.--AF. <i>emprise, enprise</i>; Late Lat. <i>in-prensam, pp</i>. of<i>in-prendere</i>.
Emtien 	<i>v</i>. to empty, MD; <b>empte</b>, C3--AS. <i>æmetgian</i>, to be atleisure, Ps. 45. 11 (VP).
Emty 	<i>adj</i>. empty, MD, Prompt.; <b>empti</b>, MD.--AS. <i>emtig (æmtig)</i>empty, idle.
Emyspery 	<i>sb</i>. hemisphere, S3.--Late Lat. <i>emisperia</i> (Voc.);Lat. <i>hemispherium</i>; Gr. [Greek: haemisphairion].
Enamelen 	<i>v</i>. to enamel, MD; <b>enamelled</b>.  <i>pp</i>. Sh.; <b>annamyllit</b>,S3. See <b>Amellen</b>.
Enbibing 	<i>sb</i>. absorption, C3.
Enbrouden 	<i>v</i>. to embroider, MD; <b>enbroud</b>, <i>pp</i>. S3; <b>enbroudin</b>,S3; <b>enbrouded</b>, CM; <b>embrowded</b>, C.--AF. <i>enbroyder</i>. See <b>Brayden</b>.
Encens 	<i>sb</i>. incense, MD, Voc., C.--AF. <i>encens</i>; Lat. <i>incensum</i>.
Encense 	<i>v</i>. to offer incense, C3; to perfume with incense,MD.--OF. <i>encenser</i> (Cotg.).
Enchauntement 	<i>sb</i>. enchantment, CM; <b>enchaunmens</b>, <i>pl</i>.,S2.--AF. <i>enchantement</i>.
Enchesoun 	<i>sb</i>. occasion, H, CM, JD; <b>encheison</b>, PP; <b>encheson</b>,C2, H.--AF. <i>enchesoun</i>. See <b>Achesoun</b>.
Encombren 	<i>v</i>. to hinder, encumber, MD, S3 (3 b. 1098);<b>encombred</b>, <i>pp</i>. tired, troubled, C, CM.--AF. <i>encombrer</i>.
Encorporing 	<i>sb</i>. incorporation, C3.
Encorsife 	<i>adj</i>. fattened, H.--From OF. <i>encorser</i>, to get fat, tomake flesh (Godefroy).
Encrees 	<i>sb</i>. increase, S2, C, C3, PP; <b>encres</b>, Prompt.
Encressen 	<i>v</i>. to increase, C2, C3; <b>encresen</b>,C2.--AF. <i>encresc-</i>, stem of <i>encrescerai</i>, fut. of <i>encrestre</i>;Lat. <i>increscere</i>.
Ende 	<i>sb</i>. end, district, territory, end of life, S, C3, PP;<b>ende</b>, PP; <b>ænde</b>, S; <b>hende</b>, S. <i>Comb</i>.: <b>on ende</b>, lastly,S.--AS. <i>ende</i> for <i>endi=*andio</i> (Sievers, 130); cp. OHG. <i>enti</i>(Tatian): Goth, <i>andeis</i>, connected with <i>and, prep</i>, towards,through, see SkD.
Ende-dai 	<i>sb</i>. day of death, MD; <b>ende-dei</b>, S.--AS. <i>ende-dæg</i>.
Endeles 	<i>adj</i>. endless, C3; <b>endelese</b>, S.--AS. <i>endeléas</i>.
Enden 	<i>v</i>. to end, S.--AS. <i>endian</i>.
Endenten 	<i>v</i>. to write an indenture, PP.--AF. <i>endenter</i>, toindent, notch; Late Lat. <i>indentare</i>.
Endentur 	<i>sb</i>. notch, S2.--AF. <i>endenture</i>.
Ender 	<i>adj. comp</i>. latter, last past, S3; see <b>Hindir</b>.
Enditen 	<i>v</i>. to compose, write, indict, accuse, G, PP; <b>endyte</b>,C2, C3,--AF. <i>enditer</i>; Late Lat. <i>indictare</i>.
End-lang 	<i>adv</i>. and <i>prep</i>, along, S2, S3; <b>endelong</b>, S, C2;<b>alonge</b>, NED; <b>anlong</b>, MD; <b>andelong</b>, MD.--AS. <i>and-lang</i>; cp.Icel. <i>endlang</i>. See <b>A-lang</b>.
Enduren 	<i>v</i>. to harden, endure, remain, survive, W,PP.--OF. <i>endurer</i>; Lat. <i>indurare</i>, to harden.
Ene 	; see <b>Eȝe</b>.
Ene 	<i>adv</i>. once, S2.--AS. <i>ǽne</i>.
Enentysch 	<i>v</i>. to bring to nought, H; <b>enentist</b>, <i>pp</i>., H; see<b>Anientise</b>.
Enerite 	<i>v</i>. to inherit, W2; <b>inherit</b>, to take possession,Sh.--AF. <i>enheriter</i>.
Enes 	<i>adv</i>. once, S. See <b>Ones</b>.
Eneuch 	enough, S3; see <b>Ynow</b>.
Enfecte 	<i>pp</i>. tainted, infected, C, HD.--OF.  <i>infect</i>;Lat. <i>infectum</i>.
Enfermer 	<i>sb</i>. superintendent of the infirmary in a monastery,S2.--OF. <i>enfermier</i>; Church Lat. <i>infirmarium</i> (Ducange).
Enfermerere 	<i>sb</i>. infirmary officer,Cath. (p. 127<i>n</i>). Cf. <b>Fermerer</b>.
Enflaumen 	<i>v</i>. to inflame, MD, W; <b>enflawmed</b>, <i>pp</i>., S2,W.--OF. <i>enflamer, enflammer</i>; Lat. <i>inflammare</i>.
Enforce 	<i>v</i>. to endeavour, strive, W; <b>enforse</b>, W2.
Enforme 	<i>v</i>. to establish, teach, PP; <b>enfourmeth</b>, <i>pr. s</i>P.--AF. <i>enfourmer</i>; Lat. <i>informare</i>.
Engel 	<i>sb</i>. angel, MD, S; <b>engeles</b>, <i>pl</i>., S; <b>enngless</b>, S;<b>englene</b>, <i>gen</i>., S; <b>englen</b>, <i>dat</i>., S. <i>Comb</i>.: <b>enngle þeod</b>, theangelic host, S.--AS. <i>engel</i>: OS. <i>engil</i>: Goth. <i>aggilus</i>:Gr. [Greek: aggelos]. Cf. <b>Angel</b>.
Engel 	<i>adj</i>. English, S. See <b>Angles</b>.
Engle-land 	<i>sb</i>. England, S <b>; engelond</b>, S2.--AS. <i>Engla land</i>.
Englene-lond 	<i>sb</i>. the land of the English, England,S.--AS. <i>Englena land</i>.
Engleymen 	<i>v</i>. to bind together as with glue or viscous matter, MD,PP; <b>yngley-*myn</b>, Prompt.; <b>engleymed</b>, <i>pp</i>., MD; <b>engleymede</b>, H;<b>englymede</b>, H.
Englisch 	<i>adj</i>. English, S2, PP; <b>Engliss</b>, S2; <b>Ænglisc</b>, S;<b>Englisse</b>, <i>dat</i>., S; <i>pl</i>., S2.--AS. <i>englisc</i>.
Engreynen 	<i>v</i>. to dye in grain, PP.
Engyn 	<i>sb</i>. understanding, craft, device, engine, MD, C2, C3;<b>engyne</b>, S3; <b>engine</b>, Sh.--AF. <i>engin</i>; Lat. <i>ingenium</i>.
Engyned 	<i>pp</i>. tortured, C.
Enhached 	<i>pp</i>. marked, S3, HD.
Enhastyng 	<i>pr. p</i>. hasting, S3; <b>enhasted</b>, <i>pp</i>., HD.
Enhaunsen 	<i>v</i>. to raise, C, W, W2; <b>anhaunse</b>, NED; <b>enhansed</b>,<i>pp</i>., PP.--AF. <i>enhauncer, enhancer</i>.
Enhorten 	<i>v</i>. to encourage, MD, C.--OF. <i>enhorter</i>;Lat. <i>inhortari</i>.
Enke 	<i>sb</i>. ink, MD, W; <b>ynke</b>, Voc.; *<b>inke</b>, Cath.--OF. <i>enque</i>(Bartsch); Lat. <i>encaustum</i>; Gr. [Greek: egkauston].
Enker 	<i>adj</i>. special, particular. <i>Phr</i>.: <b>enker grene</b>, whollygreen, MD, HD.
Enkerly 	<i>adv</i>. particularly, entirely, B, MD, JD; <b>enkrely</b>, B;<b>ynkirly</b>, B <b>; ynkurly</b>, S2, B.--Icel. <i>einkarliga</i>, variant of<i>einkanliga</i>, especially, particularly; see <i>einka-</i> in CV.
Enleuene 	<i>num</i>. eleven, PP, W; <b>enleven</b>, W; <b>enleue</b>, PP;<b>elleuene</b>, PP; <b>elleue</b>, PP; <b>eleuene</b>, PP; <b>aleuin</b>, JD; <b>alewin</b>,S3; <b>allevin</b>, S3, NED.--AS. <i>endleofan</i>, <i>endlufan</i> (<i>ellefan</i>);Goth, <i>ain-lif</i>; see Douse, p. 80.
Enluminen 	<i>v</i>. to illumine, MD, C2; <b>enlumynyng</b>, <i>pr. p</i>.,S3.--AF. <i>enluminer</i>.
Enluting 	,<i>sb</i>. daubing with clay, C3.--Cp. Late Lat. <i>lutare</i>,from Lat. <i>lutum</i>, clay.
Ennewen 	<i>v</i>. to renew, MD; <b>ennewed</b>, <i>pp</i>., S3.
Enoumbre 	; see <b>Enumbren</b>.
Ennuyed 	<i>pp</i>. annoyed, P; see <b>Anoyen</b>.
Enoynt 	<i>pp</i>. anointed, NED, C, H; <b>anoynt</b>, C.--AF. <i>enoint</i>;Lat. <i>inunctum</i>, pp. of <i>inungere</i>.
Enpoisone 	<i>sb</i>. poison; <b>enpoysone</b>, HD.
Enpoisonen 	<i>v</i>. to poison, MD, C2; <b>enpoysened</b>, <i>pp</i>.,S2.--OF. <i>enpoisoner</i>.
Enquere 	<i>v</i>. to inquire, C2, C3, G, W2; <b>enqueri</b>,S2.--OF. <i>enquerir, enquerre</i>; Lat. <i>inquirere</i>.
Enqueringe 	<i>sb</i>. enquiry, C3.
Ensamplarie 	<i>sb</i>. pattern, PP.
Ensample 	<i>sb</i>. example, S, S2, PP,C2, C3; <b>ensaumple</b>, S3,P.--AF. <i>ensample, essample</i>, OF. <i>example</i>; Lat. <i>exemplum</i>.
Ensaumplid 	<i>pp</i>. exemplified, S3.
Ensele 	<i>v</i>. to seal, PP. Cf. <b>Aselen</b>.
Enserchen 	<i>v</i>. to search into, W, W2.
Enstore 	<i>v</i>. to restore, W; <b>instorid</b>, <i>pp</i>.,W.--Lat. <i>instaurare</i>. Cf. <b>Astore</b>.
Entailen 	<i>v</i>. to cut, carve, MD; <b>entayled</b>,<i>pp</i>. S3.--OF. <i>entaillier, entallier</i>.
Entencion 	<i>sb</i>. intention, C2; <b>entencioun</b>, C3.--AF. <i>entenciun</i>.
Entendement 	<i>sb</i>. understanding, intelligence,S3.--OF. <i>entendement</i>.
Entenden 	<i>v</i>. to give attention to, MD, C2.--OF. <i>entendre</i>;Lat. <i>intendere</i>.
Entente 	<i>sb</i>. heed, attention, purpose, intention, S2, PP, C2, C3;<b>entent</b>, S2, S3, PP.--OF. <i>entente</i>.
Ententif 	<i>adj</i>. attentive, W2.--OF. <i>ententif</i>.
Enteren 	<i>v</i>. to inter, bury, MD; <b>enteryd</b>, <i>pt. s</i>.,S3.--OF. <i>enterrer</i>, It. <i>interrare</i>; from Lat. <i>in terra</i>.
Enterment 	<i>sb</i>. interment, MD.--AF. <i>enterrement</i>.
Entraille 	<i>sb</i>. entrails, C2; <b>entraile</b>, MD; <b>entraylys</b>, <i>pl</i>.,Voc.--AF. <i>entraille</i>; cp. Prov. <i>intralias</i>, pl.; Sp. <i>entrañas</i>,from Lat. <i>interanea</i>, the inward parts.
Enumbren 	<i>v</i>. to enshadow, obscure, hide, MD; <b>enoumbre</b>,S2.--OF. <i>enombrer</i>; Church Lat. <i>in-umbrare</i>.
Enuenymen 	<i>v</i>. to envenom, PP; <b>envenimed</b>, <i>pp</i>.,C2.--AF. <i>envenimer</i>.
Envenymes 	<i>sb. pl</i>. poisons, P.
Envined 	<i>pp</i>. provided with wine, C.--OF.  <i>enviné</i>(Cotg.).
Enviroun 	<i>adv</i>. in a circuit, around, MD; <b>environ</b>, S3;<b>envyroun</b>, S3. <i>Comb</i>.: <b>in enuyrown</b>, S2; <b>bi enuyroun</b>,MD.--OF. <i>environ</i>.
Envirounen 	,. <i>v</i>. to surroundto move round, to go about, MD;<b>envyrone</b>, S2.--OF. <i>environner</i>.
Envolupen 	<i>v</i>. to wrap up, C3.--AF. <i>envoluper</i>.
Enuye 	<i>sb</i>. annoyance, S; see <b>Anoy</b>.
Eny 	<i>adj</i>. any, PP, S, S2, G; <b>eni</b>, S, PP; <b>eani</b>, MD, S; <b>æi</b>,MD, S; <b>eie</b>, S; <b>ei</b>, MD, S; <b>aniȝ</b>, MD; <b>ani</b>, MD, S, S2; <b>oni</b>,MD; <b>ony</b>, S2, C, W. <i>Comb</i>.: <b>eanis weis</b>, in any way, any ways, S;<b>eisweis</b>, S; <b>eyweis</b>, NED (s.v. <i>anywise</i>); <b>any ways</b>, NED; <b>aniȝewise</b>, in any wise, NED; <b>aniwise</b>, S.--AS. <i>ǽnig</i>.
Eode 	<i>pt. s</i>., went, S; <b>iæde</b>, S; <b>eoden</b>, <i>pl</i>., S2; <b>ieden</b>,S.--AS. <i>éode</i>; Goth, <i>iddja</i>; see Douse, pp. 185, 188, and Brugmann,§ 61. Cf. <b>ȝeode</b>.
Eoli 	; see <b>Ele</b>.
Eom 	<i>1 pr. s</i>., am, MD; see <b>Am</b>.
Eom 	; see <b>Eem</b>.
Eornen 	,<i>v</i>. to run, S, S2; see <b>Rennen</b>.
Eorre 	<i>sb</i>. anger, MD, S; <b>urre</b>, S, MD; <b>oerre</b>, S; <b>irre</b>,MD.--AS. <i>irre</i>, angry, anger: OS. <i>irri</i>, angry, OHG. <i>irri</i>, out ofthe right way (Otfrid): Goth, <i>airzeis</i>, astray; cp, Lat. <i>errare</i> for*<i>ersare</i>. Cf. <b>Erren</b>.
Eorðe 	; see <b>Erðe</b>.
Eoten 	; see <b>Eten</b>.
Eouwer 	<i>pron</i>. your, S; see <b>ȝoure</b>.
Eppel 	<i>sb</i>. apple, MD; see <b>Appel</b>.
Er 	<i>pr. pl</i>. are, H; <b>ere</b>, S2; see <b>Aren</b>.
Er 	<i>adv., conj</i>. and <i>prep</i>. ere, before, S, S2, C2, PP; <b>ear</b>, S,S3; <b>ayr</b>, S3; <b>yer</b>, S3; <b>her</b>, S; <b>ar</b>, S, S2, G, H, P; <b>or</b>, S, S2,S3, C3; <b>ore</b>, S2; <b>are</b>, S, S2, H, PP; <b>here</b>, S. <i>Comb</i>.: <b>or ere</b>,before, WW, Sh.; <b>ere euer</b>, WW. <b>Erur</b>, <i>comp</i>. formerly, S; <b>erest</b>,<i>superl</i> soonest, first, S, PP; <b>erst</b>, S, S2, S3, C2, C3; <b>earst</b>, S;<b>arst</b>, G, P; <b>orest</b>, S; <b>ærst</b>, S; <b>ærest</b>, S.--AS. <i>ǽr</i>,comp. <i>ǽror</i>, superl. <i>ǽrest</i>.
Erayn 	<i>sb</i>. spider, H; see <b>Aranye</b>.
Erche-bissop 	<i>sb</i>. archbishop; see <b>Archebiscop</b>.
Erche-dekene 	<i>sb</i>. archdeacon, S2; see <b>Archideken</b>.
Erd 	<i>sb</i>. native land, home, S; <b>ærd</b>, S; <b>erde</b>, <i>dat</i>., P:<b>herdes</b>, <i>pl</i>., S (15. 2410).--AS. <i>eard</i>; OS. <i>ard</i>.
Erden 	<i>v</i>. to dwell, MD; <b>erthe</b>, S, MD; <b>earden</b>,MD.--AS. <i>eardian</i>; cp. OHG. <i>artón</i> (Tatian).
Erding-stouwe 	<i>sb</i>. dwelling-place, MD; <b>eardingstowe</b>, S.
Ere 	<i>sb</i>. ear, S, C2, PP; <b>eere</b>, W2; <b>ære</b>, S; <b>earen</b>, <i>pl</i>., S,S2; <b>eren</b>, S; <b>eeris</b>, W2, PP. <i>Comb</i>.: <b>eerering</b>, ear-ring,W2.--AS. <i>éare</i>: Goth, <i>auso</i>; cp. Lat. <i>auris</i>.
Ere 	<i>pr. pl</i>., are, S2; <b>er</b>, H; see <b>Aren</b>.
Erende 	<i>sb</i>. errand, message, business, PP, S; <b>ernde</b>, S2, PP;<b>earende</b>, MD; <b>arende</b>, MD; <b>Ærnde</b>, MD; <b>herdne</b>, S.--AS. <i>ǽrende</i>;cp. OS. <i>árundi</i>, Icel. <i>eyrindi</i>; OHG. <i>árunti</i> (Otfrid); connectedwith AS. <i>ár</i>, messenger.
Erewe 	<i>adj</i>. timid, S; <b>ergh</b>, JD; <b>ery</b>, eerie, JD; see <b>Arwe</b>.
Erfe 	<i>sb</i>. cattle, MD; <b>errfe</b>, S; <b>erue</b>, S.--O. Merc, <i>erfe,erbe</i>, inheritance (OET. P. 539): OS. <i>erbi</i>, OHG. <i>erbi</i> (Tatian,Otfrid): Goth, <i>arbi</i>; cp. OIr. <i>orbe</i> (Windisch); see <b>Orf</b>.
Erfeð 	<i>adj</i>. difficult, MD; see <b>Arfeð</b>.
Erien 	<i>v</i>. to plough, MD, PP; <b>eren</b>, PP, W, C; <b>ear</b>, WW;<b>erynge</b>, <i>pr. p</i>., W; <b>eriden</b>, <i>pt. pl</i>., W2.--AS. <i>erian</i>:Goth. <i>arjan</i>; cp. Lat. <i>arare</i>; see Douse, p. 114 (<i>e</i>).
Eringe 	<i>sb</i>. ploughing, S2, PP; <b>earing</b>, S3.--AS. <i>erung</i>.
Eritage 	<i>sb</i>. heritage, S2, PP.--AF. <i>heritage</i>.
Erl 	<i>sb</i>. a man of noble birth, earl, MD, S, C2; <b>æorl</b>, S; <b>erle</b>,S3 (15 a. I); <b>yerle</b>, S3; <b>eorles</b>, <i>pl</i>., S; <b>ȝierles</b>, S;<b>ærlen</b>, <i>dat</i>., S.--AS. <i>eorl</i>: OS. <i>erl</i>; cp. Icel. <i>jarl</i>.
Erl-dom 	<i>sb</i>. earldom, PP; <b>erldome</b>, P.
Erly 	<i>adv</i>. early, C, C2; <b>erlyche</b>, S2; <b>arly</b>, H; <b>yerly</b>, S3;<b>arely</b>, H; <b>erliche</b>, S2.--AS. <i>ǽrlice</i>.
Erme 	<i>adj. dat</i>. poor, S; see <b>Arm</b>.
Erme 	<i>v</i>. to feel sad, grieve, C3, CM.--AS. <i>earmian</i>; see TenBrink, Chaucer, 48, 4. See <b>Arm</b>.
Erming 	<i>adj</i>. wretched, S; <i>sb</i>. a wretched being, S; <b>earmynges</b>,<i>pl</i>., S.--AS. <i>earming</i>.
Ermite 	<i>sb</i>. hermit, PP; <b>eremite</b>, PP, S2; <b>heremyte</b>, S2;<b>ermytes</b>, <i>pl</i>., S2, PP; <b>heremites</b>, P; <b>hermites</b>, S.--AF. <i>ermite(heremite, hermite)</i>; Church Lat. <i>eremita (heremita)</i>; Gr. [Greek:eraemitaes] from [Greek: eraemia], a desert.
Ern 	<i>sb</i>. eagle, MD, JD, S; <b>erne</b>, S2; <b>aryn</b>, H; <b>arn</b>, HD;<b>ærn</b>, MD; <b>ernes</b>, <i>pl</i>., CM; <b>hernez</b>, S2.--AS. <i>earn</i>,ONorth. <i>arn</i>; from Goth, <i>ara</i>; cp. OHG. <i>áro</i>, also <i>arn</i>,pl. <i>erni</i> (Tatian).
Ernde 	; see <b>Erende</b>.
Ernen 	<i>v</i>. to earn, MD; <b>arnen</b>, MD.--AS.  <i>earnian</i>: OHG. <i>arnón</i>,to reap a harvest (Otfrid), from <i>arno</i>, harvest: Goth. <i>asans</i>.
Ernen 	<i>v</i>. to run, S; see <b>Rennen</b>.
Ernes 	<i>sb</i>. a pledge, earnest, MD, W; <b>ernest</b>, S2; <b>ernesse</b>,<i>dat</i>., S.--OF. <i>ernes</i>, prob. for *<i>erles</i>; so in F. <i>guigne</i> the <i>n</i>is for an older <i>l</i>; see Brachet. Cf. <b>Arles</b>.
Ernes 	. A derivation of this word from the French has not beenproved.--OF. <i>ernes</i> does not exist. [Addition]
Ernest 	<i>sb</i>. eagerness, seriousness, earnest, C, MD; <b>eornest</b>,MD.--AS. <i>eornest</i>, earnestness: OHG. <i>ernust</i>, sorrow (Tatian).
Ernestful 	<i>adj</i>. earnest, MD, C2.
Ernestly 	<i>adv</i>. eagerly, quickly, S2, MD.
Ernung 	<i>sb</i>. earning, desert, MD; <b>earn-*ynge</b>, S. See <b>Ernen</b>.
Erraunt 	<i>adj</i>. vagabond, arrant, PP, MD.--OF. <i>errant</i>, wandering,vagabond (Cotg.). See <b>Erren</b>.
Erre 	<i>sb</i>. a scar, wound, Voc. (680. 1); <b>arre</b>, NEI; <b>ar</b>, HD;<b>arr</b>, JD; <b>erres</b>, <i>pl</i>., H, NED. Cp. Dan. <i>ar</i>, Icel. <i>ör</i>, <i>örr</i>.
Erren 	<i>v</i>. to wander, W, MD; <b>erriden</b>, <i>pt. pl</i>., W.--OF. <i>errer</i>;Lat. <i>errare</i>. Cf.  <b>Eorre</b>.
Ert 	2 <i>pr. s</i>. art, S, S2, H, PP; <b>ertou</b>, art thou,S2.--AS. <i>eart</i>.
Erthe 	<i>v</i>. to dwell, S; see <b>Erden</b>.
Erthe 	<i>sb</i>. earth, S, C2, C; <b>eorðe</b>, S; <b>yerthe</b>, S3; <b>vrþe</b>, S2;<b>erd</b>, S3. <i>Comb</i>: <b>anerþe</b>, on earth, S2.--AS. <i>eorðe</i>; OS. <i>erða</i>;cp. OHG. <i>erda</i> (Otfrid).
Ertheli 	<i>adj</i>. earthly, S2; <b>erðliche</b>, S; <b>earðlich</b>,S.--AS. <i>eorthlice</i>.
Erthe-mouyng 	<i>sb</i>. earthquake, W.
Erthe-schakyng 	<i>sb</i>. earthquake, W.
Erthe-tiliere 	<i>sb</i>. tiller of land, W; <b>erthe-tileris</b>, <i>pl</i>.,W2.--Cp. AS. <i>eorp-tilia</i>.
Erthe-tiliynge 	<i>sb</i>. husbandry, W.
Erue 	; see <b>Erfe</b>.
Es 	<i>conj</i>. as, PP; see <b>Also</b>.
Es 	<i>pr. s</i>.,is, S, S2, H; <b>esse</b>, S2; see <b>Is</b>.
Escape 	<i>sb</i>. transgression, HD, ND, Sh,; <b>escapes</b>, <i>pl</i>., S3.
Eschame 	<i>v</i>. to be ashamed; <b>eschamyt</b>, <i>pp</i>., S3; see NED(s.v. <i>ashame</i>).
Eschapen 	<i>v</i>. to escape, S2; <b>escapen</b>, MD; <b>ascapen</b>, W2, P;<b>chapyt</b>, <i>pp</i>., S3,--AF.  <i>eschaper, escaper</i>. Cf. <b>Achape</b>.
Eschapìng 	<i>sb</i>. escape, S2.
Eschaunge 	<i>sb</i>. exchange, C, PP.--AF. <i>eschaunge</i>.
Escheker 	<i>sb</i>. chess-board, treasury, exchequer, MD; <b>esscheker</b>,PP; <b>cheker</b>, P; <b>checker</b>, S3; <b>chekyr</b>, PP; <b>chesquier</b>,PP.--AF. <i>escheker</i>, OF. <i>eschequier</i>.
Eschen 	<i>v</i>. to ask, MD; see <b>Asken</b>.
Eschetes 	<i>sb. pl</i>. escheats, PP; <b>escheytes</b>, forfeitures, PP;<b>chetes</b>, P.--AF. <i>eschete</i> (pl. <i>eschaetes</i>); <i>es = ex + chaet</i>,pp. of <i>chaoir</i>; Lat. <i>cadere</i>; see Bartsch, p. 511.
Eschewen 	<i>v</i>. to eschew, avoid, S3, PP; <b>eschuwen</b>, PP; <b>eschue</b>,C3, C, PP.--AF. <i>eschuer</i>, OF. <i>eschever, eschiver</i>; OHG. <i>sciuhan</i>,<i>sciuhen</i>, to be afraid of (Otfrid). See <b>Schey</b>.
Escrien 	<i>v</i>. to cry out, MD; see <b>Ascrien</b>.
Ese 	<i>sb</i>. ease, C2, C3, P; <b>eise</b>, S, PP; <b>eyse</b>, PP.--AF. <i>eise</i>,OF. <i>aise</i>,. pleasure; cp. It. <i>agio</i>, ease, convenience (Florio).
Ese 	<i>adj</i>. easy, at leisure; <b>eese</b>, S2; <b>eise</b>, S.--OF. <i>aise</i>,glad.
Eseliche 	<i>adv</i>. easily, S2; <b>esily</b>, C2, C.
